"","day","batch","staining","cell","ID","length","fname","neurite","filament","parent","cellline","species"
"14426","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",12.8027245578071,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",29,2,26,"409B2","Human"
"14427","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",13.9625874375094,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",28,2,26,"409B2","Human"
"14428","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",151.470131860305,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",18,2,16,"409B2","Human"
"14429","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",16.6546875426028,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",24,2,21,"409B2","Human"
"14430","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",16.933797182261,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",26,2,23,"409B2","Human"
"14431","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",17.6992525855867,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",6,2,4,"409B2","Human"
"14432","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",19.7641655905062,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",25,2,23,"409B2","Human"
"14433","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",22.2034426520748,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",9,2,7,"409B2","Human"
"14434","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",27.2702205883782,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",14,2,12,"409B2","Human"
"14435","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",376.717779827588,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",21,2,19,"409B2","Human"
"14436","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",4.95546478648929,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",11,2,10,"409B2","Human"
"14437","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",410.566225364544,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",23,2,21,"409B2","Human"
"14438","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",441.874199153104,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",16,2,14,"409B2","Human"
"14439","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",5.29860100811488,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",2,1,0,"409B2","Human"
"14440","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",5.32465359614026,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",17,2,16,"409B2","Human"
"14441","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",5.44872243887425,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",7,2,6,"409B2","Human"
"14442","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",5.96810292792518,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",15,2,14,"409B2","Human"
"14443","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",6.11584377625672,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",20,2,18,"409B2","Human"
"14444","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",6.56593990408149,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",13,2,12,"409B2","Human"
"14445","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",61.8501100644083,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",19,2,18,"409B2","Human"
"14446","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",65.6547766539168,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",10,2,6,"409B2","Human"
"14447","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",7.62197499420579,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",3,2,1,"409B2","Human"
"14448","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",7.87209586663149,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",22,2,19,"409B2","Human"
"14449","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",79.0213163191749,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",1,2,0,"409B2","Human"
"14450","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",8.253199130929,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",2,2,0,"409B2","Human"
"14451","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",8.7222153860111,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",1,1,0,"409B2","Human"
"14452","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",9.40060134400977,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",12,2,10,"409B2","Human"
"14453","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 24_4.ims",9.76600840281863,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 24_4.ims.len",27,2,26,"409B2","Human"
"14454","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 9_9.ims",2115.76563585828,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 9_9.ims.len",2,1,0,"409B2","Human"
"14455","d7","Batch1-3-4-5","stain20180523","Mowgli","MAX_Stack 9_9.ims",262.51118783999,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/MAX_Stack 9_9.ims.len",1,1,0,"409B2","Human"
"14456","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 23 stitched.ims",314.12623648686,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 23 stitched.ims.len",2,1,0,"409B2","Human"
"14457","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 23 stitched.ims",5.86142161265187,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 23 stitched.ims.len",1,1,0,"409B2","Human"
"14458","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 25 stitched.ims",312.767470353438,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 25 stitched.ims.len",2,2,0,"409B2","Human"
"14459","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 25 stitched.ims",4.71156852440075,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 25 stitched.ims.len",1,2,0,"409B2","Human"
"14460","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 25 stitched.ims",48.8839468295532,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 25 stitched.ims.len",4,2,2,"409B2","Human"
"14461","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 25 stitched.ims",8.69035989052337,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 25 stitched.ims.len",3,2,2,"409B2","Human"
"14462","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 6 stitched.ims",1280.76737768485,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 6 stitched.ims.len",2,1,1,"409B2","Human"
"14463","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 6 stitched.ims",1463.51910850455,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 6 stitched.ims.len",4,1,0,"409B2","Human"
"14464","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 6 stitched.ims",264.004927106147,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 6 stitched.ims.len",1,1,0,"409B2","Human"
"14465","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 6 stitched.ims",775.800815751269,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 6 stitched.ims.len",3,1,1,"409B2","Human"
"14466","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",11.0425295403645,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",30,2,28,"409B2","Human"
"14467","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",11.3657423549003,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",13,2,12,"409B2","Human"
"14468","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",11.370171112854,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",29,2,27,"409B2","Human"
"14469","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",12.2448546423606,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",18,2,17,"409B2","Human"
"14470","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",12.4195540030575,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",9,1,3,"409B2","Human"
"14471","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",12.6582967960141,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",8,1,4,"409B2","Human"
"14472","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",12.8766935232934,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",21,2,19,"409B2","Human"
"14473","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",12.9826042542107,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",5,1,4,"409B2","Human"
"14474","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",120.548667658734,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",2,2,0,"409B2","Human"
"14475","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",13.0902625818897,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",22,2,20,"409B2","Human"
"14476","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",13.3481226185804,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",25,2,23,"409B2","Human"
"14477","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",14.2697386393468,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",12,1,10,"409B2","Human"
"14478","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",14.95993213868,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",6,1,5,"409B2","Human"
"14479","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",16.2618936645624,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",19,2,17,"409B2","Human"
"14480","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",162.774929165563,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",10,2,8,"409B2","Human"
"14481","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",189.196059893916,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",16,2,15,"409B2","Human"
"14482","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",19.7489372698595,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",33,2,30,"409B2","Human"
"14483","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",2.4918313868683,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",8,2,6,"409B2","Human"
"14484","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",2.62439818882382,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",34,2,13,"409B2","Human"
"14485","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",21.6937492892836,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",4,2,2,"409B2","Human"
"14486","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",22.2651474244218,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",24,2,23,"409B2","Human"
"14487","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",26.4577698003796,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",23,2,20,"409B2","Human"
"14488","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",296.867565953939,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",15,2,12,"409B2","Human"
"14489","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",3.98722676304842,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",3,2,2,"409B2","Human"
"14490","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",30.0699622541718,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",35,2,34,"409B2","Human"
"14491","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",305.4513018701,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",12,2,10,"409B2","Human"
"14492","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",4.88016034157257,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",9,2,8,"409B2","Human"
"14493","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",45.2490215354078,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",20,2,19,"409B2","Human"
"14494","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",489.632936919372,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",2,1,0,"409B2","Human"
"14495","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",5.27481034657917,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",1,2,0,"409B2","Human"
"14496","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",5.62509749523867,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",28,2,27,"409B2","Human"
"14497","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",501.420474472005,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",3,1,2,"409B2","Human"
"14498","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",51.7619382073353,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",11,2,10,"409B2","Human"
"14499","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",53.8486297680415,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",7,1,5,"409B2","Human"
"14500","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",6.10952306519969,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",14,2,13,"409B2","Human"
"14501","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",6.39210548407422,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",26,2,25,"409B2","Human"
"14502","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",6.55546581627941,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",5,2,4,"409B2","Human"
"14503","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",6.64473382300295,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",6,2,4,"409B2","Human"
"14504","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",6.65798812331966,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",4,1,3,"409B2","Human"
"14505","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",6.72580598675601,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",27,2,25,"409B2","Human"
"14506","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",612.956879562289,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",11,1,10,"409B2","Human"
"14507","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",7.08222347783958,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",32,2,30,"409B2","Human"
"14508","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",7.42470395189023,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",7,2,6,"409B2","Human"
"14509","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",7.79980913869901,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",36,2,34,"409B2","Human"
"14510","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",75.316763847965,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",10,1,2,"409B2","Human"
"14511","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",8.64247434521219,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",31,2,28,"409B2","Human"
"14512","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",841.883110962351,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",17,2,15,"409B2","Human"
"14513","d7","Batch1-3-4-5","stain20180523","Mowgli","Stack 8 stitched.ims",9.56832748545122,"lengths/d7/Batch1-3-4-5/stain20180523/Mowgli/Stack 8 stitched.ims.len",1,1,0,"409B2","Human"
"14514","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 1_21.ims",175.424208743509,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 1_21.ims.len",3,1,2,"409B2","Human"
"14515","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 1_21.ims",25.1569878169421,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 1_21.ims.len",1,1,0,"409B2","Human"
"14516","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 1_21.ims",40.0952041572834,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 1_21.ims.len",4,1,2,"409B2","Human"
"14517","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 1_21.ims",526.870627422149,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 1_21.ims.len",2,1,0,"409B2","Human"
"14518","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 10_16.ims",14.3639568557856,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 10_16.ims.len",6,4,4,"409B2","Human"
"14519","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 10_16.ims",21.6671028934148,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 10_16.ims.len",1,4,0,"409B2","Human"
"14520","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 10_16.ims",5.94061461459538,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 10_16.ims.len",3,4,2,"409B2","Human"
"14521","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 10_16.ims",572.137859634678,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 10_16.ims.len",5,4,4,"409B2","Human"
"14522","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 10_16.ims",596.330081604985,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 10_16.ims.len",4,4,2,"409B2","Human"
"14523","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 10_16.ims",6.2786063259655,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 10_16.ims.len",2,1,0,"409B2","Human"
"14524","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 10_16.ims",645.761942390267,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 10_16.ims.len",2,4,0,"409B2","Human"
"14525","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 10_16.ims",8.75474537954769,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 10_16.ims.len",1,1,0,"409B2","Human"
"14526","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 2_22.ims",14.9354390803014,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 2_22.ims.len",3,2,2,"409B2","Human"
"14527","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 2_22.ims",15.88430383132,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 2_22.ims.len",1,2,0,"409B2","Human"
"14528","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 2_22.ims",18.0293216615288,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 2_22.ims.len",1,1,0,"409B2","Human"
"14529","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 2_22.ims",182.583660390623,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 2_22.ims.len",2,1,0,"409B2","Human"
"14530","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 2_22.ims",20.0539622001182,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 2_22.ims.len",4,1,2,"409B2","Human"
"14531","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 2_22.ims",221.306873421752,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 2_22.ims.len",4,2,2,"409B2","Human"
"14532","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 2_22.ims",3.02316352800501,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 2_22.ims.len",2,2,0,"409B2","Human"
"14533","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 2_22.ims",8.27032997347577,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 2_22.ims.len",3,1,2,"409B2","Human"
"14534","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",114.578592462057,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",4,1,1,"409B2","Human"
"14535","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",17.7708507011823,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",2,1,0,"409B2","Human"
"14536","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",1811.49823636781,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",2,2,0,"409B2","Human"
"14537","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",22.715350605278,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",5,2,4,"409B2","Human"
"14538","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",28.685108814657,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",3,1,1,"409B2","Human"
"14539","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",46.2111702789821,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",3,2,2,"409B2","Human"
"14540","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",54.7484002450691,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",4,2,2,"409B2","Human"
"14541","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",74.3024155264666,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",6,2,4,"409B2","Human"
"14542","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",76.8520792126773,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",1,2,0,"409B2","Human"
"14543","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 5_17.ims",79.6902935106818,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 5_17.ims.len",1,1,0,"409B2","Human"
"14544","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 7_14.ims",1.37108865273208,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 7_14.ims.len",3,3,2,"409B2","Human"
"14545","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 7_14.ims",10.8960795801258,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 7_14.ims.len",7,3,6,"409B2","Human"
"14546","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 7_14.ims",16.2266215223439,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 7_14.ims.len",1,2,0,"409B2","Human"
"14547","d7","Batch1-3-4-5","stain20180724","Mowgli","MAX_Stack 7_14.ims",171.747159890828,"lengths/d7/Batch1-3-4-5/stain20180724/Mowgli/MAX_Stack 7_14.ims.len",8,3,6,"409B2","Human"
